sale_id,product_id,sale_date,quantity,price
7423,158,2024-11-05,4,36.27
7424,168,2024-11-05,2,78.26
7425,167,2024-11-05,6,92.06
7426,171,2024-11-05,2,85.73
7427,118,2024-11-05,2,80.78
7428,107,2024-11-05,7,98.75
7429,140,2024-11-05,1,71.23
7430,170,2024-11-05,7,76.35
7431,186,2024-11-05,5,98.37
7432,165,2024-11-05,1,5.66
7433,168,2024-11-05,6,65.23
7434,149,2024-11-05,7,75.2
7435,152,2024-11-05,1,92.19
7436,129,2024-11-05,9,88.97
7437,121,2024-11-05,7,84.99
7438,190,2024-11-05,1,94.85
7439,178,2024-11-05,3,56.05
7440,109,2024-11-05,5,5.66
7441,147,2024-11-06,4,6.05
7442,176,2024-11-06,2,56.74
7443,142,2024-11-06,1,46.35
7444,151,2024-11-06,4,47.87
7445,156,2024-11-06,7,43.04
7446,151,2024-11-06,4,92.18
7447,170,2024-11-06,9,39.12
7448,120,2024-11-06,8,86.34
7449,188,2024-11-06,8,90.77
7450,127,2024-11-06,5,52.45
7451,138,2024-11-06,1,47.46
7452,172,2024-11-06,9,77.3
7453,165,2024-11-06,2,72.26
7454,154,2024-11-06,6,36.21
7455,124,2024-11-06,5,14.74
7456,147,2024-11-06,8,30.16
7457,171,2024-11-06,3,17.45
7458,183,2024-11-06,6,33.0
7459,186,2024-11-06,6,29.87
7460,163,2024-11-06,3,65.58
7461,157,2024-11-06,7,95.68
7462,155,2024-11-06,4,70.15
7463,160,2024-11-06,5,93.03
7464,199,2024-11-06,9,79.49
7465,162,2024-11-07,6,74.15
7466,130,2024-11-07,4,44.34
7467,193,2024-11-07,8,35.86
7468,122,2024-11-07,9,85.4
7469,175,2024-11-07,5,91.01
7470,184,2024-11-07,2,47.93
7471,129,2024-11-07,6,5.86
7472,141,2024-11-07,8,80.29
7473,142,2024-11-07,5,32.08
7474,198,2024-11-07,1,5.94
7475,165,2024-11-07,8,81.47
7476,131,2024-11-07,9,54.15
7477,130,2024-11-07,1,70.1
7478,118,2024-11-07,8,91.9
7479,117,2024-11-07,2,56.41
7480,138,2024-11-07,4,52.8
7481,114,2024-11-07,2,32.61
7482,187,2024-11-07,2,33.99
7483,189,2024-11-07,3,80.67
7484,179,2024-11-07,8,47.66
7485,156,2024-11-07,4,20.53
7486,122,2024-11-07,7,13.98
7487,167,2024-11-07,3,49.93
7488,156,2024-11-07,3,49.17
7489,119,2024-11-08,2,67.08
7490,157,2024-11-08,6,49.75
7491,144,2024-11-08,6,18.63
7492,198,2024-11-08,1,53.24
7493,135,2024-11-08,7,91.14
7494,101,2024-11-08,4,20.15
7495,152,2024-11-08,3,70.53
7496,185,2024-11-08,8,61.42
7497,193,2024-11-08,2,76.12
7498,170,2024-11-08,9,19.31
7499,137,2024-11-08,8,94.45
7500,165,2024-11-08,8,63.99
7501,151,2024-11-08,3,85.47
7502,101,2024-11-08,4,28.43
7503,191,2024-11-08,2,75.24
7504,121,2024-11-08,2,79.2
7505,153,2024-11-08,4,42.76
7506,116,2024-11-08,6,41.48
7507,161,2024-11-08,5,67.49
7508,154,2024-11-08,1,13.87
7509,140,2024-11-08,1,74.88
7510,126,2024-11-08,6,9.07
7511,180,2024-11-08,3,23.11
7512,192,2024-11-08,3,68.09
7513,165,2024-11-09,7,14.34
7514,200,2024-11-09,1,97.32
7515,174,2024-11-09,1,87.5
7516,164,2024-11-09,3,64.5
7517,143,2024-11-09,8,82.81
7518,117,2024-11-09,1,89.32
7519,159,2024-11-09,4,29.65
7520,123,2024-11-09,9,85.69
7521,107,2024-11-09,4,23.51
7522,144,2024-11-09,8,44.27
7523,153,2024-11-09,7,58.03
7524,171,2024-11-09,3,72.82
7525,179,2024-11-09,7,7.86
7526,134,2024-11-09,7,32.6
7527,146,2024-11-09,3,62.81
7528,168,2024-11-09,2,38.95
7529,178,2024-11-09,9,78.63
7530,178,2024-11-09,1,66.91
7531,116,2024-11-09,7,27.27
7532,171,2024-11-09,4,18.86
7533,196,2024-11-09,2,64.76
7534,119,2024-11-09,2,47.79
7535,102,2024-11-09,8,21.05
7536,110,2024-11-09,7,36.01
7537,150,2024-11-10,7,33.79
7538,181,2024-11-10,5,15.27
7539,112,2024-11-10,8,56.96
7540,170,2024-11-10,2,77.55
7541,122,2024-11-10,2,59.67
7542,132,2024-11-10,5,83.5
7543,184,2024-11-10,1,17.12
7544,101,2024-11-10,6,46.38
7545,154,2024-11-10,4,62.89
7546,158,2024-11-10,6,69.22
7547,170,2024-11-10,7,71.1
7548,183,2024-11-10,3,74.25
7549,118,2024-11-10,8,66.89
7550,106,2024-11-10,7,13.95
7551,145,2024-11-10,1,71.05
7552,197,2024-11-10,6,73.85
7553,123,2024-11-10,7,99.38
7554,123,2024-11-10,4,70.87
7555,126,2024-11-10,2,70.25
7556,177,2024-11-10,9,53.91
7557,107,2024-11-10,7,87.45
7558,179,2024-11-10,1,99.7
7559,144,2024-11-10,8,79.01
7560,127,2024-11-10,3,63.19
7561,126,2024-11-11,4,12.5
7562,197,2024-11-11,5,74.04
7563,179,2024-11-11,1,72.31
7564,136,2024-11-11,6,78.68
7565,155,2024-11-11,6,16.83
7566,164,2024-11-11,2,67.1
7567,191,2024-11-11,6,33.09
7568,157,2024-11-11,8,77.23
7569,169,2024-11-11,6,27.84
7570,161,2024-11-11,4,69.98
7571,102,2024-11-11,4,33.02
7572,155,2024-11-11,9,5.85
7573,197,2024-11-11,6,65.17
7574,180,2024-11-11,8,15.76
7575,187,2024-11-11,8,67.63
7576,138,2024-11-11,7,92.93
7577,180,2024-11-11,3,97.08
7578,178,2024-11-11,1,27.41
7579,129,2024-11-11,5,81.88
7580,126,2024-11-11,2,38.59
7581,135,2024-11-11,2,90.54
7582,179,2024-11-11,7,79.81
7583,167,2024-11-11,3,12.02
7584,187,2024-11-11,8,43.68
7585,129,2024-11-12,9,37.05
7586,134,2024-11-12,8,79.59
7587,197,2024-11-12,6,43.98
7588,141,2024-11-12,5,70.04
7589,141,2024-11-12,3,62.23
7590,123,2024-11-12,3,97.69
7591,171,2024-11-12,7,94.09
7592,103,2024-11-12,5,45.63
7593,158,2024-11-12,6,73.74
7594,132,2024-11-12,6,83.8
7595,131,2024-11-12,9,90.39
7596,182,2024-11-12,1,11.47
7597,143,2024-11-12,8,33.7
7598,107,2024-11-12,5,35.42
7599,101,2024-11-12,6,46.27
7600,161,2024-11-12,6,21.08
7601,114,2024-11-12,1,52.14
7602,152,2024-11-12,3,68.01
7603,196,2024-11-12,6,52.25
7604,106,2024-11-12,9,68.25
7605,110,2024-11-12,6,11.31
7606,171,2024-11-12,6,88.22
7607,190,2024-11-12,1,94.21
7608,198,2024-11-12,9,63.7
7609,130,2024-11-13,4,88.73
7610,200,2024-11-13,2,17.49
7611,121,2024-11-13,1,80.76
7612,160,2024-11-13,3,16.32
7613,181,2024-11-13,3,43.76
7614,197,2024-11-13,5,35.76
7615,174,2024-11-13,1,60.63
7616,163,2024-11-13,7,33.64
7617,142,2024-11-13,1,65.54
7618,151,2024-11-13,4,39.9
7619,164,2024-11-13,6,86.78
7620,176,2024-11-13,1,65.22
7621,156,2024-11-13,7,25.45
7622,180,2024-11-13,7,36.93
7623,141,2024-11-13,3,85.5
7624,132,2024-11-13,4,41.72
7625,115,2024-11-13,6,55.9
7626,162,2024-11-13,7,66.65
7627,127,2024-11-13,4,38.04
7628,128,2024-11-13,9,32.93
7629,181,2024-11-13,9,50.15
7630,164,2024-11-13,9,25.41
7631,159,2024-11-13,6,32.0
7632,158,2024-11-13,2,10.9
7633,102,2024-11-14,2,33.88
7634,136,2024-11-14,4,35.47
7635,171,2024-11-14,9,96.37
7636,113,2024-11-14,3,61.02
7637,115,2024-11-14,6,79.8
7638,189,2024-11-14,2,9.31
7639,187,2024-11-14,1,15.12
7640,160,2024-11-14,5,82.38
7641,122,2024-11-14,8,64.24
7642,163,2024-11-14,2,23.14
7643,190,2024-11-14,9,43.46
7644,197,2024-11-14,8,56.17
7645,175,2024-11-14,3,85.14
7646,174,2024-11-14,1,10.74
7647,125,2024-11-14,4,61.69
7648,148,2024-11-14,8,73.12
7649,143,2024-11-14,3,97.9
7650,138,2024-11-14,2,81.68
7651,141,2024-11-14,7,31.24
7652,145,2024-11-14,4,72.41
7653,188,2024-11-14,6,77.51
7654,140,2024-11-14,5,74.32
7655,197,2024-11-14,2,82.91
7656,117,2024-11-14,2,90.85
7657,188,2024-11-15,9,14.35
7658,157,2024-11-15,2,14.95
7659,102,2024-11-15,8,80.66
7660,196,2024-11-15,8,28.98
7661,162,2024-11-15,1,10.56
7662,188,2024-11-15,1,43.12
7663,109,2024-11-15,4,82.89
7664,168,2024-11-15,2,17.02
7665,181,2024-11-15,1,68.82
7666,117,2024-11-15,9,5.34
7667,150,2024-11-15,3,15.43
7668,194,2024-11-15,1,38.33
7669,140,2024-11-15,2,12.94
7670,158,2024-11-15,8,85.36
7671,175,2024-11-15,5,87.09
7672,185,2024-11-15,7,76.78
7673,121,2024-11-15,6,28.04
7674,118,2024-11-15,1,54.71
7675,155,2024-11-15,6,22.5
7676,129,2024-11-15,7,31.72
7677,124,2024-11-15,4,54.02
7678,174,2024-11-15,8,74.83
7679,117,2024-11-15,8,13.99
7680,118,2024-11-15,7,33.19
7681,142,2024-11-16,2,93.03
7682,184,2024-11-16,6,45.77
7683,145,2024-11-16,6,94.19
7684,182,2024-11-16,7,99.18
7685,117,2024-11-16,6,55.03
7686,173,2024-11-16,2,32.36
7687,114,2024-11-16,8,80.12
7688,149,2024-11-16,4,20.13
7689,129,2024-11-16,9,28.94
7690,195,2024-11-16,8,79.56
7691,104,2024-11-16,3,46.2
7692,182,2024-11-16,3,24.15
7693,120,2024-11-16,8,66.86
7694,147,2024-11-16,2,74.61
7695,109,2024-11-16,9,16.88
7696,177,2024-11-16,4,31.31
7697,179,2024-11-16,6,26.02
7698,127,2024-11-16,3,41.09
7699,115,2024-11-16,3,77.53
7700,192,2024-11-16,3,72.8
7701,119,2024-11-16,2,67.94
7702,190,2024-11-16,8,5.6
7703,152,2024-11-16,9,18.5
7704,126,2024-11-16,8,26.21
7705,189,2024-11-17,3,30.84
7706,126,2024-11-17,7,18.91
7707,126,2024-11-17,2,43.98
7708,146,2024-11-17,4,12.14
7709,192,2024-11-17,6,76.25
7710,149,2024-11-17,5,79.83
7711,182,2024-11-17,9,59.56
7712,196,2024-11-17,4,13.52
7713,153,2024-11-17,5,89.56
7714,103,2024-11-17,4,96.74
7715,166,2024-11-17,8,24.22
7716,197,2024-11-17,8,71.94
7717,142,2024-11-17,3,84.98
7718,119,2024-11-17,1,56.29
7719,117,2024-11-17,6,35.72
7720,133,2024-11-17,2,50.46
7721,176,2024-11-17,2,53.67
7722,149,2024-11-17,3,43.06
7723,156,2024-11-17,8,93.34
7724,163,2024-11-17,3,75.67
7725,103,2024-11-17,7,27.92
7726,149,2024-11-17,9,60.63
7727,155,2024-11-17,8,70.43
7728,126,2024-11-17,1,18.31
7729,199,2024-11-18,7,39.05
7730,172,2024-11-18,7,91.03
7731,152,2024-11-18,8,58.88
7732,200,2024-11-18,5,25.61
7733,107,2024-11-18,9,16.66
7734,146,2024-11-18,9,54.23
7735,146,2024-11-18,8,57.03
7736,200,2024-11-18,6,36.77
7737,116,2024-11-18,6,64.89
7738,124,2024-11-18,1,11.53
7739,161,2024-11-18,6,18.79
7740,154,2024-11-18,4,56.9
7741,162,2024-11-18,4,10.87
7742,101,2024-11-18,2,88.69
7743,149,2024-11-18,4,18.5
7744,125,2024-11-18,5,69.02
7745,110,2024-11-18,5,42.16
7746,180,2024-11-18,5,42.98
7747,116,2024-11-18,4,77.66
7748,158,2024-11-18,1,52.45
7749,172,2024-11-18,8,73.94
7750,129,2024-11-18,3,52.99
7751,192,2024-11-18,2,61.33
7752,106,2024-11-18,9,77.27
7753,116,2024-11-19,7,62.69
7754,120,2024-11-19,9,63.48
7755,180,2024-11-19,2,79.98
7756,171,2024-11-19,9,95.16
7757,178,2024-11-19,9,40.79
7758,143,2024-11-19,9,59.83
7759,126,2024-11-19,4,13.2
7760,190,2024-11-19,3,39.09
7761,178,2024-11-19,6,44.14
7762,171,2024-11-19,3,84.35
7763,133,2024-11-19,9,53.77
7764,126,2024-11-19,3,74.45
7765,145,2024-11-19,2,6.81
7766,184,2024-11-19,8,49.13
7767,163,2024-11-19,6,90.63
7768,167,2024-11-19,8,26.31
7769,152,2024-11-19,7,7.99
7770,168,2024-11-19,3,46.17
7771,126,2024-11-19,8,71.92
7772,175,2024-11-19,1,48.17
7773,102,2024-11-19,1,48.7
7774,114,2024-11-19,8,68.63
7775,130,2024-11-19,9,29.17
7776,149,2024-11-19,6,76.43
7777,112,2024-11-20,5,19.55
7778,190,2024-11-20,2,42.6
7779,144,2024-11-20,9,67.32
7780,133,2024-11-20,6,83.7
7781,113,2024-11-20,8,80.2
7782,178,2024-11-20,9,73.56
7783,188,2024-11-20,9,39.11
7784,198,2024-11-20,8,16.62
7785,126,2024-11-20,8,25.6
7786,121,2024-11-20,3,87.16
7787,128,2024-11-20,3,86.45
7788,148,2024-11-20,2,95.4
7789,200,2024-11-20,1,12.22
7790,140,2024-11-20,4,56.0
7791,166,2024-11-20,2,66.62
7792,173,2024-11-20,2,72.51
7793,187,2024-11-20,5,66.17
7794,179,2024-11-20,4,78.15
7795,177,2024-11-20,1,39.15
7796,123,2024-11-20,9,22.05
7797,181,2024-11-20,4,24.44
7798,148,2024-11-20,5,6.14
7799,102,2024-11-20,7,38.28
7800,184,2024-11-20,2,13.72
7801,120,2024-11-21,8,35.54
7802,159,2024-11-21,2,64.68
7803,146,2024-11-21,5,89.98
7804,103,2024-11-21,2,84.76
7805,155,2024-11-21,2,29.0
7806,112,2024-11-21,4,17.74
7807,140,2024-11-21,4,23.34
7808,166,2024-11-21,8,97.24
7809,200,2024-11-21,6,57.2
7810,178,2024-11-21,8,22.34
7811,116,2024-11-21,7,84.87
7812,183,2024-11-21,4,42.54
7813,134,2024-11-21,2,90.43
7814,144,2024-11-21,9,29.76
7815,106,2024-11-21,2,42.36
7816,177,2024-11-21,1,52.97
7817,164,2024-11-21,8,89.8
7818,200,2024-11-21,9,87.53
7819,122,2024-11-21,1,59.56
7820,118,2024-11-21,7,26.07
7821,112,2024-11-21,2,43.32
7822,152,2024-11-21,6,97.69
7823,194,2024-11-21,5,62.74
7824,151,2024-11-21,1,79.2
7825,171,2024-11-22,2,47.74
7826,196,2024-11-22,2,55.54
7827,148,2024-11-22,6,45.75
7828,119,2024-11-22,1,71.78
7829,106,2024-11-22,4,85.89
7830,184,2024-11-22,5,53.2
7831,127,2024-11-22,2,50.68
7832,153,2024-11-22,2,37.33
7833,148,2024-11-22,7,21.82
7834,107,2024-11-22,7,94.23
7835,159,2024-11-22,6,35.03
7836,169,2024-11-22,1,81.07
7837,111,2024-11-22,3,72.96
7838,115,2024-11-22,9,80.14
7839,164,2024-11-22,1,93.99
7840,103,2024-11-22,2,64.22
7841,169,2024-11-22,8,90.31
7842,123,2024-11-22,7,20.93
7843,153,2024-11-22,9,64.54
7844,137,2024-11-22,4,78.37
7845,109,2024-11-22,4,30.81
7846,115,2024-11-22,7,75.37
7847,103,2024-11-22,1,78.96
7848,193,2024-11-22,9,83.96
7849,170,2024-11-23,2,34.72
7850,117,2024-11-23,1,69.75
7851,126,2024-11-23,7,33.9
7852,121,2024-11-23,6,75.21
7853,172,2024-11-23,3,48.98
7854,121,2024-11-23,1,61.77
7855,111,2024-11-23,5,44.5
7856,138,2024-11-23,4,20.39
7857,172,2024-11-23,5,21.91
7858,188,2024-11-23,1,12.37
7859,135,2024-11-23,1,63.72
7860,114,2024-11-23,5,85.62
7861,114,2024-11-23,6,6.98
7862,110,2024-11-23,5,11.29
7863,112,2024-11-23,2,48.46
7864,138,2024-11-23,9,75.08
7865,134,2024-11-23,5,19.98
7866,141,2024-11-23,5,30.81
7867,110,2024-11-23,9,27.04
7868,117,2024-11-23,3,42.91
7869,117,2024-11-23,5,26.37
7870,167,2024-11-23,5,38.5
7871,162,2024-11-23,2,74.21
7872,195,2024-11-23,4,63.05
7873,101,2024-11-24,2,12.71
7874,112,2024-11-24,5,65.59
7875,104,2024-11-24,2,50.32
7876,142,2024-11-24,9,93.78
7877,113,2024-11-24,6,32.48
7878,198,2024-11-24,8,73.99
7879,185,2024-11-24,9,74.43
7880,186,2024-11-24,8,26.04
7881,104,2024-11-24,5,90.81
7882,182,2024-11-24,5,51.66
7883,169,2024-11-24,6,69.49
7884,119,2024-11-24,1,18.86
7885,102,2024-11-24,8,29.49
7886,112,2024-11-24,2,60.68
7887,181,2024-11-24,6,35.31
7888,174,2024-11-24,9,52.47
7889,198,2024-11-24,3,40.53
7890,106,2024-11-24,2,65.85
7891,108,2024-11-24,5,51.28
7892,151,2024-11-24,9,5.44
7893,111,2024-11-24,6,66.72
7894,163,2024-11-24,8,45.1
7895,157,2024-11-24,8,37.46
7896,112,2024-11-24,7,13.94
7897,173,2024-11-25,5,25.94
7898,102,2024-11-25,2,26.26
7899,108,2024-11-25,5,93.86
7900,111,2024-11-25,7,46.09
7901,153,2024-11-25,7,9.0
7902,200,2024-11-25,2,18.19
7903,110,2024-11-25,7,12.51
7904,185,2024-11-25,6,60.94
7905,184,2024-11-25,7,22.73
7906,108,2024-11-25,8,52.36
7907,136,2024-11-25,4,40.16
7908,193,2024-11-25,1,81.37
7909,176,2024-11-25,8,35.45
7910,114,2024-11-25,8,48.54
7911,154,2024-11-25,3,73.52
7912,185,2024-11-25,3,46.17
7913,186,2024-11-25,5,80.36
7914,121,2024-11-25,3,67.86
7915,150,2024-11-25,5,44.0
7916,194,2024-11-25,8,52.88
7917,139,2024-11-25,1,96.88
7918,120,2024-11-25,2,67.85
7919,188,2024-11-25,2,90.97
7920,187,2024-11-25,4,21.98
7921,107,2024-11-26,9,50.91
7922,109,2024-11-26,2,91.32
7923,101,2024-11-26,9,35.65
7924,126,2024-11-26,7,96.93
7925,138,2024-11-26,8,14.22
7926,138,2024-11-26,1,90.75
7927,161,2024-11-26,5,47.3
7928,144,2024-11-26,9,12.01
7929,186,2024-11-26,4,88.55
7930,144,2024-11-26,2,28.93
7931,174,2024-11-26,6,7.11
7932,162,2024-11-26,2,17.9
7933,106,2024-11-26,3,67.62
7934,117,2024-11-26,8,97.89
7935,151,2024-11-26,3,15.59
7936,138,2024-11-26,2,48.89
7937,124,2024-11-26,6,22.16
7938,151,2024-11-26,3,75.78
7939,110,2024-11-26,1,16.22
7940,172,2024-11-26,3,27.78
7941,121,2024-11-26,6,23.66
7942,170,2024-11-26,3,57.49
7943,185,2024-11-26,9,87.95
7944,157,2024-11-26,7,53.55
7945,139,2024-11-27,5,10.53
7946,188,2024-11-27,2,58.52
7947,133,2024-11-27,9,80.76
7948,159,2024-11-27,5,17.55
7949,118,2024-11-27,7,11.91
7950,156,2024-11-27,9,22.84
7951,192,2024-11-27,4,75.88
7952,157,2024-11-27,9,61.21
7953,196,2024-11-27,1,56.36
7954,176,2024-11-27,6,28.7
7955,148,2024-11-27,2,36.56
7956,142,2024-11-27,8,96.76
7957,127,2024-11-27,5,27.86
7958,174,2024-11-27,3,90.66
7959,152,2024-11-27,2,60.15
7960,142,2024-11-27,8,16.71
7961,132,2024-11-27,7,49.39
7962,126,2024-11-27,9,95.11
7963,125,2024-11-27,8,44.76
7964,175,2024-11-27,4,87.02
7965,123,2024-11-27,2,29.36
7966,198,2024-11-27,2,59.24
7967,157,2024-11-27,2,85.17
7968,152,2024-11-27,6,92.47
7969,187,2024-11-28,7,51.15
7970,193,2024-11-28,6,65.77
7971,131,2024-11-28,2,5.28
7972,164,2024-11-28,4,29.06
7973,171,2024-11-28,3,31.48
7974,133,2024-11-28,4,13.88
7975,185,2024-11-28,5,31.57
7976,102,2024-11-28,7,35.51
7977,118,2024-11-28,9,97.03
7978,147,2024-11-28,2,68.52
7979,133,2024-11-28,8,45.47
7980,198,2024-11-28,3,98.87
7981,184,2024-11-28,9,19.56
7982,135,2024-11-28,4,50.22
7983,151,2024-11-28,3,66.47
7984,118,2024-11-28,6,10.28
7985,188,2024-11-28,9,73.11
7986,172,2024-11-28,7,14.49
7987,130,2024-11-28,4,18.33
7988,144,2024-11-28,3,20.17
7989,153,2024-11-28,4,93.24
7990,110,2024-11-28,3,69.91
7991,187,2024-11-28,3,67.27
7992,152,2024-11-28,9,57.77
7993,149,2024-11-29,4,32.82
7994,111,2024-11-29,9,63.98
7995,166,2024-11-29,5,43.96
7996,158,2024-11-29,7,18.81
7997,190,2024-11-29,5,70.51
7998,136,2024-11-29,1,17.31
7999,133,2024-11-29,2,23.11
8000,147,2024-11-29,5,82.68
8001,113,2024-11-29,6,67.71
8002,140,2024-11-29,7,64.94
8003,189,2024-11-29,2,44.73
8004,168,2024-11-29,9,42.65
8005,142,2024-11-29,6,70.57
8006,119,2024-11-29,2,75.3
8007,182,2024-11-29,2,53.47
8008,194,2024-11-29,3,97.08
8009,119,2024-11-29,1,95.79
8010,158,2024-11-29,9,44.18
8011,123,2024-11-29,4,82.96
8012,154,2024-11-29,5,56.61
8013,180,2024-11-29,7,53.62
8014,165,2024-11-29,1,10.22
8015,112,2024-11-29,3,59.53
8016,124,2024-11-29,3,90.55
8017,134,2024-11-30,2,79.11
8018,153,2024-11-30,8,79.7
8019,108,2024-11-30,5,20.19
8020,118,2024-11-30,1,39.05
8021,157,2024-11-30,2,27.15
8022,105,2024-11-30,1,35.01
8023,126,2024-11-30,6,60.06
8024,130,2024-11-30,9,39.65
8025,154,2024-11-30,7,58.27
8026,113,2024-11-30,5,46.66
8027,183,2024-11-30,3,32.23
8028,129,2024-11-30,8,14.06
8029,103,2024-11-30,4,89.72
8030,190,2024-11-30,9,6.08
8031,158,2024-11-30,5,5.16
8032,176,2024-11-30,6,83.55
8033,102,2024-11-30,5,99.7
8034,175,2024-11-30,7,74.07
8035,128,2024-11-30,7,6.45
8036,182,2024-11-30,1,26.54
8037,177,2024-11-30,2,97.32
8038,186,2024-11-30,7,81.82
8039,176,2024-11-30,8,58.85
8040,102,2024-11-30,4,27.5
8041,107,2024-12-01,6,6.37
8042,126,2024-12-01,3,6.98
8043,190,2024-12-01,7,63.14
8044,188,2024-12-01,3,7.07
8045,176,2024-12-01,7,99.39
8046,116,2024-12-01,8,22.42
8047,123,2024-12-01,3,72.52
8048,140,2024-12-01,2,19.73
8049,160,2024-12-01,6,56.31
8050,173,2024-12-01,4,12.66
8051,132,2024-12-01,8,77.84
8052,115,2024-12-01,2,60.57
8053,113,2024-12-01,4,13.19
8054,105,2024-12-01,2,85.62
8055,175,2024-12-01,2,56.97
8056,174,2024-12-01,2,92.55
8057,152,2024-12-01,1,92.08
8058,177,2024-12-01,4,92.45
8059,141,2024-12-01,2,12.39
8060,153,2024-12-01,9,16.49
8061,150,2024-12-01,9,98.83
8062,115,2024-12-01,7,51.32
8063,107,2024-12-01,6,27.63
8064,140,2024-12-01,3,78.12
8065,128,2024-12-02,7,30.11
8066,132,2024-12-02,1,74.09
8067,199,2024-12-02,9,84.54
8068,115,2024-12-02,4,79.51
8069,200,2024-12-02,6,31.03
8070,185,2024-12-02,6,43.15
8071,170,2024-12-02,3,44.26
8072,165,2024-12-02,4,51.67
8073,104,2024-12-02,3,20.9
8074,111,2024-12-02,6,47.98
8075,126,2024-12-02,1,53.52
8076,161,2024-12-02,8,55.51
8077,137,2024-12-02,8,82.89
8078,123,2024-12-02,9,54.15
8079,193,2024-12-02,6,26.92
8080,185,2024-12-02,1,68.0
8081,191,2024-12-02,3,80.74
8082,140,2024-12-02,1,35.34
8083,177,2024-12-02,5,66.3
8084,123,2024-12-02,3,18.96
8085,116,2024-12-02,2,37.48
8086,194,2024-12-02,3,91.38
8087,161,2024-12-02,9,91.57
8088,168,2024-12-02,8,59.66
8089,180,2024-12-03,3,71.72
8090,131,2024-12-03,2,86.13
8091,153,2024-12-03,5,96.06
8092,125,2024-12-03,1,51.54
8093,144,2024-12-03,4,58.35
8094,112,2024-12-03,8,44.49
8095,190,2024-12-03,1,11.84
8096,197,2024-12-03,5,45.17
8097,192,2024-12-03,4,80.11
8098,109,2024-12-03,6,81.46
8099,112,2024-12-03,7,89.78
8100,169,2024-12-03,9,9.89
8101,154,2024-12-03,1,55.08
8102,154,2024-12-03,4,15.21
8103,128,2024-12-03,6,24.07
8104,156,2024-12-03,7,90.52
8105,199,2024-12-03,7,52.2
8106,169,2024-12-03,8,77.06
8107,198,2024-12-03,8,11.12
8108,198,2024-12-03,8,44.6
8109,177,2024-12-03,8,69.05
8110,158,2024-12-03,8,17.67
8111,178,2024-12-03,6,35.95
8112,175,2024-12-03,9,11.13
8113,142,2024-12-04,3,66.88
8114,138,2024-12-04,6,97.23
8115,168,2024-12-04,5,83.57
8116,153,2024-12-04,8,97.59
8117,133,2024-12-04,4,85.33
8118,171,2024-12-04,4,86.24
8119,156,2024-12-04,5,59.83
8120,172,2024-12-04,6,54.23
8121,151,2024-12-04,4,43.59
8122,174,2024-12-04,2,82.72
8123,143,2024-12-04,2,22.3
8124,115,2024-12-04,3,10.34
8125,138,2024-12-04,2,95.05
8126,115,2024-12-04,1,5.36
8127,105,2024-12-04,8,97.8
8128,193,2024-12-04,5,74.24
8129,183,2024-12-04,1,36.21
8130,154,2024-12-04,9,71.29
8131,151,2024-12-04,8,82.7
8132,110,2024-12-04,4,28.31
8133,112,2024-12-04,8,78.24
8134,104,2024-12-04,7,81.42
8135,195,2024-12-04,7,28.69
8136,118,2024-12-04,1,8.98
8137,180,2024-12-05,6,24.39
8138,136,2024-12-05,4,24.06
8139,125,2024-12-05,2,11.2
8140,187,2024-12-05,7,73.97
8141,176,2024-12-05,9,41.1
8142,198,2024-12-05,5,89.02
8143,136,2024-12-05,8,28.96
8144,167,2024-12-05,5,48.06
8145,109,2024-12-05,7,65.71
8146,161,2024-12-05,7,88.36
8147,153,2024-12-05,9,54.84
8148,118,2024-12-05,3,40.48
8149,143,2024-12-05,1,87.37
8150,135,2024-12-05,2,34.47
8151,163,2024-12-05,6,12.55
8152,198,2024-12-05,9,47.28
8153,178,2024-12-05,3,79.58
8154,104,2024-12-05,2,7.92
8155,193,2024-12-05,1,60.66
8156,141,2024-12-05,2,61.47
8157,145,2024-12-05,3,93.21
8158,150,2024-12-05,7,32.21
8159,179,2024-12-05,2,31.49
8160,128,2024-12-05,5,46.85
8161,142,2024-12-06,2,38.91
8162,180,2024-12-06,7,74.95
8163,176,2024-12-06,8,65.97
8164,169,2024-12-06,8,77.1
8165,198,2024-12-06,8,82.9
8166,101,2024-12-06,9,92.68
8167,139,2024-12-06,1,45.94
8168,196,2024-12-06,1,98.55
8169,190,2024-12-06,2,25.49
8170,117,2024-12-06,6,72.86
8171,191,2024-12-06,1,55.73
8172,188,2024-12-06,5,82.61
8173,135,2024-12-06,5,50.29
8174,146,2024-12-06,4,79.47
8175,142,2024-12-06,5,93.37
8176,139,2024-12-06,1,74.57
8177,190,2024-12-06,6,78.73
8178,149,2024-12-06,7,11.38
8179,162,2024-12-06,8,24.47
8180,138,2024-12-06,2,97.56
8181,123,2024-12-06,7,70.85
8182,122,2024-12-06,6,58.34
8183,104,2024-12-06,9,39.86
8184,149,2024-12-06,8,9.22
8185,159,2024-12-07,4,40.07
8186,173,2024-12-07,9,52.4
8187,168,2024-12-07,1,25.09
8188,171,2024-12-07,6,21.45
8189,187,2024-12-07,8,53.3
8190,102,2024-12-07,4,60.66
8191,149,2024-12-07,2,27.79
8192,188,2024-12-07,2,60.8
8193,195,2024-12-07,1,90.53
8194,131,2024-12-07,5,49.95
8195,140,2024-12-07,6,86.45
8196,148,2024-12-07,4,93.09
8197,151,2024-12-07,4,13.78
8198,143,2024-12-07,5,14.1
